,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_EMPLOYED_PERCENT,NB_PREVIOUS_APPLICATION,APPROVED_RATE_PREVIOUS
13713,199242,Cash loans,F,Y,N,0,63000.0,539100.0,27522.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,21052,365243,-2462.0,-4402,10.0,1,0,0,1,1,0,,2.0,2,2,SUNDAY,15,0,0,0,0,0,0,XNA,0.2570467019613337,0.5399288871026241,0.1735274304649146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,8.557142857142857,0.43685714285714283,0.051051752921535895,17.349562986889605,5.0,0.25
40209,396087,Cash loans,F,Y,Y,1,517500.0,2156400.0,67063.5,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,13138,-2076,-6625.0,-5098,13.0,1,1,0,1,1,1,Laborers,3.0,1,1,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5678622595480611,0.6530177184759711,0.2764406945454034,0.0825,0.0823,0.9742,0.6464,0.0619,0.0,0.1379,0.1667,0.2083,0.0147,0.0672,0.0694,0.0039,0.0541,0.084,0.0854,0.9742,0.6602,0.0625,0.0,0.1379,0.1667,0.2083,0.0151,0.0735,0.0723,0.0039,0.0572,0.0833,0.0823,0.9742,0.6511,0.0623,0.0,0.1379,0.1667,0.2083,0.015,0.0684,0.0707,0.0039,0.0552,reg oper account,block of flats,0.0664,Panel,No,0.0,0.0,0.0,0.0,-3482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,4.16695652173913,0.1295913043478261,0.03109974958263773,-0.15801491855685798,7.0,0.6
7127,152123,Cash loans,F,N,Y,0,153000.0,436360.5,32755.5,373500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,23400,-2843,-6638.0,-4468,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,THURSDAY,5,0,0,0,0,0,0,Self-employed,,0.7046202121363626,0.5567274263630174,0.0124,0.0,0.9667,0.5444,0.0019,0.0,0.069,0.0417,0.0833,0.0053,0.0101,0.0071,0.0,0.0084,0.0126,0.0,0.9667,0.5622,0.0019,0.0,0.069,0.0417,0.0833,0.0055,0.011,0.0074,0.0,0.0089,0.0125,0.0,0.9667,0.5505,0.0019,0.0,0.069,0.0417,0.0833,0.0054,0.0103,0.0073,0.0,0.0086,not specified,block of flats,0.0094,"Stone, brick",No,0.0,0.0,0.0,0.0,-243.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,2.852029411764706,0.21408823529411763,0.07506522703131929,-0.1214957264957265,6.0,1.0
39783,392980,Cash loans,M,Y,Y,0,112500.0,135531.0,14229.0,117000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008068,15273,-816,-4341.0,-5142,21.0,1,1,1,1,0,0,Managers,2.0,3,3,TUESDAY,8,0,0,0,0,0,0,Security,,0.3025276110964221,0.5656079814115492,0.0577,0.0768,0.9831,,,0.0,0.1379,0.1667,,0.0164,,0.0537,,0.0627,0.0588,0.0797,0.9831,,,0.0,0.1379,0.1667,,0.0167,,0.056,,0.0664,0.0583,0.0768,0.9831,,,0.0,0.1379,0.1667,,0.0167,,0.0547,,0.064,,block of flats,0.0731,"Stone, brick",No,0.0,0.0,0.0,0.0,-1645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.20472,0.12648,0.10498705093299687,-0.053427617363975645,3.0,0.6666666666666666
10677,177605,Cash loans,M,Y,N,1,225000.0,495000.0,25272.0,495000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.008575,11781,-994,-1956.0,-4345,9.0,1,1,1,1,1,0,Drivers,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.1806130812578159,0.2716419527765315,0.3910549766342248,0.1144,0.0878,0.9841,0.7824,0.0126,0.0,0.1034,0.1667,0.0417,0.0402,0.0925,0.0661,0.0039,0.0172,0.1166,0.0911,0.9841,0.7909,0.0128,0.0,0.1034,0.1667,0.0417,0.0411,0.101,0.0688,0.0039,0.0182,0.1155,0.0878,0.9841,0.7853,0.0127,0.0,0.1034,0.1667,0.0417,0.0409,0.0941,0.0672,0.0039,0.0175,reg oper account,block of flats,0.0626,Panel,No,6.0,0.0,6.0,0.0,-620.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,0.11232,0.05105454545454546,-0.0843731431966726,2.0,1.0
3437,124225,Cash loans,F,N,Y,0,225000.0,1024740.0,52452.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.02461,19150,-331,-281.0,-2672,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.7772510416917428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2073.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4.5544,0.23312,0.05118566660811523,-0.017284595300261097,7.0,1.0
25958,288928,Cash loans,F,N,Y,0,121500.0,391932.0,16605.0,256500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.016612,20069,-3609,-893.0,-3568,,1,1,0,1,0,0,,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.5634457700173132,0.6658549219640212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1983.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.2257777777777776,0.13666666666666666,0.04236704326260678,-0.17982958792167023,4.0,1.0
9139,166682,Cash loans,F,N,Y,0,225000.0,500490.0,59526.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,9968,-1577,-4647.0,-2136,,1,1,0,1,0,1,Laborers,1.0,3,3,THURSDAY,10,0,0,0,0,0,0,Other,0.5047494943608657,0.1301875701000402,0.4329616670974407,0.0619,0.063,0.9762,0.6736,,0.0,0.1034,0.1667,0.2083,0.2026,0.0488,0.0516,0.0039,0.0269,0.063,0.0654,0.9762,0.6864,,0.0,0.1034,0.1667,0.2083,0.2073,0.0533,0.0537,0.0039,0.0285,0.0625,0.063,0.9762,0.6779999999999999,,0.0,0.1034,0.1667,0.2083,0.2062,0.0496,0.0525,0.0039,0.0275,reg oper account,block of flats,0.0464,"Stone, brick",No,4.0,0.0,4.0,0.0,-345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.2244,0.26456,0.11893544326559971,-0.15820626003210272,1.0,1.0
12037,187401,Cash loans,F,N,Y,0,180000.0,778801.5,39892.5,684000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,18655,-1077,-3011.0,-2215,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Cleaning,,0.5664609317922988,0.622922000268356,0.1608,0.075,0.9762,0.6736,0.0255,0.0,0.0345,0.1667,0.2083,0.0846,0.1311,0.0671,0.0,0.0,0.1639,0.0778,0.9762,0.6864,0.0257,0.0,0.0345,0.1667,0.2083,0.0865,0.1433,0.07,0.0,0.0,0.1624,0.075,0.9762,0.6779999999999999,0.0256,0.0,0.0345,0.1667,0.2083,0.0861,0.1334,0.0683,0.0,0.0,reg oper account,block of flats,0.0667,"Stone, brick",No,0.0,0.0,0.0,0.0,-2974.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,4.326675,0.221625,0.05122293678170882,-0.05773251139104798,19.0,0.5384615384615384
4239,130263,Cash loans,F,N,N,0,202500.0,280170.0,29547.0,247500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,16727,-2607,-5421.0,-227,,1,1,0,1,0,0,Private service staff,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,Self-employed,,0.5466731676181352,0.3077366963789207,0.0629,0.039,0.9781,0.7008,0.009,0.0,0.0345,0.1667,0.2083,0.0083,0.0504,0.031,0.0039,0.0135,0.0641,0.0405,0.9782,0.7125,0.0091,0.0,0.0345,0.1667,0.2083,0.0085,0.0551,0.0323,0.0039,0.0142,0.0635,0.039,0.9781,0.7048,0.0091,0.0,0.0345,0.1667,0.2083,0.0084,0.0513,0.0316,0.0039,0.0137,reg oper account,block of flats,0.0273,Block,No,2.0,0.0,2.0,0.0,-639.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.3835555555555556,0.1459111111111111,0.10546097012528108,-0.15585580199677168,5.0,0.4
23578,271432,Cash loans,F,N,N,2,103500.0,328500.0,21951.0,328500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,13527,-283,-3134.0,-3388,,1,1,1,1,1,0,Waiters/barmen staff,4.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Hotel,,0.2698501567175319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3.1739130434782608,0.21208695652173912,0.06682191780821918,-0.02092112072151992,4.0,1.0
11071,180387,Cash loans,M,Y,N,1,315000.0,260640.0,27499.5,225000.0,Unaccompanied,State servant,Higher education,Single / not married,Office apartment,0.010032,12726,-2771,-412.0,-4347,12.0,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,3,0,0,0,0,0,0,Military,0.2291473251879093,0.4644451698786974,0.6496203111237195,0.0412,0.081,0.9901,,,0.0,0.1379,0.1667,,,,0.0523,,0.0539,0.042,0.084,0.9901,,,0.0,0.1379,0.1667,,,,0.0545,,0.0571,0.0416,0.081,0.9901,,,0.0,0.1379,0.1667,,,,0.0532,,0.055,,block of flats,0.0528,"Stone, brick",No,1.0,0.0,1.0,0.0,-975.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274285714285714,0.0873,0.10550759668508287,-0.21774320289171775,2.0,1.0
10691,177696,Cash loans,M,N,N,0,112500.0,426600.0,18063.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,12837,-2264,-3744.0,-4698,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.4100603345237154,0.5334816299804352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,3.792,0.16056,0.042341772151898736,-0.17636519436005296,4.0,1.0
21465,255738,Cash loans,M,Y,N,0,117000.0,301464.0,23949.0,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,8293,-647,-3129.0,-729,1.0,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.2046254940830356,0.6712905522212448,0.41534714488434,0.333,0.192,0.9791,0.7144,0.053,0.24,0.2069,0.3333,0.375,0.127,0.2715,0.2857,0.0,0.0151,0.3393,0.1992,0.9791,0.7256,0.0535,0.2417,0.2069,0.3333,0.375,0.1299,0.2966,0.2976,0.0,0.016,0.3362,0.192,0.9791,0.7182,0.0533,0.24,0.2069,0.3333,0.375,0.1292,0.2762,0.2908,0.0,0.0154,reg oper account,block of flats,0.228,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.5766153846153848,0.2046923076923077,0.07944232147122045,-0.0780176052092126,1.0,1.0
38582,383814,Cash loans,F,Y,Y,0,135000.0,193500.0,19957.5,193500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,16995,-5866,-10521.0,-529,1.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.464205851005992,0.6940926425266661,0.0827,0.0674,0.9742,0.6464,0.0552,0.0,0.1379,0.1875,0.2292,0.0793,0.0656,0.0707,0.0087,0.029,0.083,0.0608,0.9742,0.6602,0.0496,0.0,0.1379,0.1667,0.2083,0.0483,0.0588,0.0528,0.0078,0.0033,0.0822,0.0653,0.9742,0.6511,0.0565,0.0,0.1379,0.1667,0.2083,0.0613,0.0663,0.0713,0.0078,0.0084,reg oper account,block of flats,0.0873,Panel,No,0.0,0.0,0.0,0.0,-1429.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,1.4333333333333333,0.14783333333333334,0.10313953488372093,-0.34516034127684614,7.0,1.0
36931,370273,Cash loans,F,Y,Y,0,76500.0,999121.5,42331.5,877500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,14470,-143,-5390.0,-1777,8.0,1,1,1,1,0,0,Accountants,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Other,0.8293601578590739,0.5612984255639907,0.6144143775673561,0.099,0.0861,0.9727,0.626,0.0378,0.0,0.2069,0.1667,0.2083,0.0685,0.0765,0.0826,0.0193,0.0299,0.1008,0.0894,0.9727,0.6406,0.0382,0.0,0.2069,0.1667,0.2083,0.07,0.0836,0.0861,0.0195,0.0316,0.0999,0.0861,0.9727,0.631,0.038,0.0,0.2069,0.1667,0.2083,0.0697,0.0778,0.0841,0.0194,0.0305,reg oper account,block of flats,0.0922,"Stone, brick",No,3.0,0.0,3.0,0.0,-1603.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,13.060411764705883,0.5533529411764706,0.042368720921329386,-0.009882515549412578,5.0,1.0
28270,306203,Cash loans,M,N,Y,0,202500.0,295452.0,35194.5,261000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,13527,-4060,-6968.0,-4307,,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Transport: type 2,0.2047837926847578,0.4093675227661774,0.5154953751603267,0.0845,0.0651,0.9841,,,0.08,0.1034,0.2775,,,,0.0891,,0.0623,0.0315,0.029,0.9816,,,0.0,0.069,0.3333,,,,0.0407,,0.0472,0.0749,0.0568,0.9816,,,0.08,0.1034,0.3333,,,,0.0784,,0.0547,,block of flats,0.0424,Panel,No,7.0,0.0,7.0,0.0,-653.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.4590222222222222,0.1738,0.11912087242597783,-0.30014045982109855,9.0,0.6666666666666666
872,106026,Cash loans,F,N,Y,0,144000.0,1024740.0,43416.0,900000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00496,17330,-6896,-5449.0,-864,,1,1,0,1,1,0,Cooking staff,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Kindergarten,,0.5779743432569489,0.7922644738669378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.11625,0.3015,0.04236782012998419,-0.39792267743796883,2.0,1.0
1445,110335,Cash loans,M,N,N,0,450000.0,315000.0,24885.0,315000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.032561,11961,-2989,-659.0,-4188,,1,1,0,1,1,0,High skill tech staff,1.0,1,1,MONDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.4512070763966637,0.5388627065779676,0.7887,0.2119,0.9985,0.9796,0.2929,0.6,0.1724,1.0,0.8333,0.2306,0.6043,0.8955,0.1776,0.1931,0.8036,0.2199,0.9985,0.9804,0.2956,0.6042,0.1724,1.0,0.8333,0.2359,0.6602,0.933,0.179,0.2044,0.7963,0.2119,0.9985,0.9799,0.2948,0.6,0.1724,1.0,0.8333,0.2346,0.6148,0.9115,0.1786,0.1972,reg oper account,block of flats,0.7569,Monolithic,No,0.0,0.0,0.0,0.0,-1783.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0553,0.079,-0.24989549368781874,4.0,0.6666666666666666
25152,283150,Cash loans,F,N,Y,0,63000.0,108000.0,5521.5,108000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.01885,8499,-1382,-8072.0,-1169,,1,1,1,1,0,0,Core staff,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,Kindergarten,0.4683555227884027,0.7502419663413621,0.3490552510751822,,,0.9876,0.83,,,,0.1667,0.0417,,0.058,0.0496,,0.0,,,0.9876,0.8367,,,,0.1667,0.0417,,0.0634,0.0517,,0.0,,,0.9876,0.8323,,,,0.1667,0.0417,,0.059,0.0505,,0.0,,block of flats,0.0417,"Stone, brick",No,0.0,0.0,0.0,0.0,-654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.7142857142857142,0.08764285714285715,0.051125,-0.16260736557242028,1.0,1.0
15372,210821,Cash loans,F,N,Y,0,168750.0,605439.0,29254.5,481500.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.035792,22387,365243,-8714.0,-5056,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.4311695790229321,0.6375834482759354,0.5531646987710016,0.0021,0.0,0.9513,0.3336,0.0,0.0,0.0345,0.0,0.0417,0.0138,0.0017,0.0016,0.0,0.0,0.0021,0.0,0.9513,0.3597,0.0,0.0,0.0345,0.0,0.0417,0.0141,0.0018,0.0017,0.0,0.0,0.0021,0.0,0.9513,0.3425,0.0,0.0,0.0345,0.0,0.0417,0.014,0.0017,0.0017,0.0,0.0,not specified,terraced house,0.0013,Others,No,1.0,1.0,1.0,1.0,-243.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.5877866666666667,0.17336,0.04831948387864013,16.314959574753203,1.0,1.0
23955,274378,Cash loans,F,Y,Y,0,337500.0,675000.0,53329.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,13024,-410,-7031.0,-946,1.0,1,1,1,1,0,1,,2.0,2,2,SATURDAY,12,0,1,1,0,1,1,Business Entity Type 3,0.6112915753116333,0.7341580431862685,0.1068419476808217,0.2557,0.1944,0.9776,,,0.2,0.1724,0.3333,,0.2203,,0.2249,,0.207,0.2605,0.2018,0.9777,,,0.2014,0.1724,0.3333,,0.2253,,0.2343,,0.2191,0.2581,0.1944,0.9776,,,0.2,0.1724,0.3333,,0.2241,,0.2289,,0.2113,,block of flats,0.2219,"Stone, brick",No,0.0,0.0,0.0,0.0,-1029.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.15801333333333334,0.07900666666666667,-0.03148034398034398,4.0,0.25
